loan_amnt,int_rate,grade,annual_inc,dti,fico_range_low,delinq_2yrs,open_acc,revol_bal,default_status
10000.0,12.88,2,113000.0,21.59,690.0,0.0,12.0,20061.0,0
6000.0,7.91,0,81120.0,18.45,685.0,0.0,10.0,6151.0,0
6000.0,18.49,3,54744.0,23.96,665.0,1.0,7.0,1373.0,0
8400.0,11.48,1,80000.0,13.92,710.0,0.0,12.0,6597.0,0
10000.0,12.88,2,33000.0,23.23,665.0,1.0,8.0,13034.0,0
6000.0,9.17,1,72000.0,2.8,660.0,0.0,9.0,4752.0,0
20000.0,8.49,1,70000.0,12.51,675.0,0.0,3.0,32224.0,0
4600.0,11.99,2,14688.0,14.79,670.0,0.0,10.0,3810.0,0
20000.0,17.27,3,50000.0,33.75,705.0,0.0,11.0,4354.0,0
15000.0,9.17,1,48112.0,31.62,685.0,1.0,12.0,21070.0,0
12000.0,12.88,2,40000.0,23.98,690.0,0.0,13.0,8700.0,0
5000.0,10.78,1,75000.0,16.7,705.0,0.0,13.0,22869.0,0
6000.0,10.78,1,57000.0,18.34,690.0,2.0,12.0,10706.0,0
6000.0,5.32,0,43000.0,20.37,680.0,0.0,8.0,4929.0,0
28000.0,20.5,4,84000.0,37.26,700.0,0.0,22.0,71192.0,1
15000.0,5.32,0,81000.0,16.95,800.0,0.0,14.0,37068.0,0
10500.0,8.49,1,168400.0,27.58,715.0,0.0,18.0,43536.0,0
10000.0,13.44,2,34000.0,11.19,720.0,0.0,17.0,8425.0,0
3600.0,7.49,0,62000.0,22.42,720.0,0.0,21.0,3886.0,0
10000.0,11.48,1,72000.0,26.9,680.0,0.0,13.0,16758.0,0
30000.0,8.49,1,115000.0,13.54,690.0,1.0,23.0,22022.0,0
8000.0,11.99,2,35000.0,10.12,720.0,0.0,10.0,6352.0,0
15000.0,16.59,3,55000.0,10.17,660.0,0.0,13.0,9419.0,1
21600.0,8.49,1,60000.0,17.42,685.0,0.0,10.0,11037.0,0
12000.0,9.17,1,105000.0,16.86,670.0,1.0,12.0,11143.0,0
28000.0,7.91,0,102000.0,21.05,700.0,1.0,24.0,55427.0,0
6400.0,11.48,1,33000.0,15.6,685.0,0.0,9.0,5707.0,0
15000.0,9.17,1,48000.0,12.2,680.0,0.0,10.0,8588.0,0
13000.0,7.91,0,70000.0,26.32,710.0,0.0,10.0,13025.0,0
10000.0,13.44,2,80000.0,15.56,670.0,1.0,9.0,8297.0,0
24800.0,7.91,0,95000.0,14.76,765.0,0.0,14.0,29719.0,0
12000.0,10.78,1,56000.0,25.98,705.0,0.0,7.0,3114.0,1
15000.0,11.99,2,65000.0,17.56,665.0,0.0,9.0,13028.0,0
24000.0,5.32,0,120000.0,15.82,725.0,0.0,13.0,42613.0,0
2000.0,13.44,2,75600.0,10.17,685.0,1.0,5.0,15568.0,0
22600.0,15.77,3,53867.0,25.31,675.0,0.0,33.0,23959.0,0
13500.0,23.13,5,50000.0,25.3,660.0,0.0,17.0,10292.0,1
6000.0,10.78,1,66000.0,19.96,695.0,1.0,11.0,3731.0,1
5000.0,6.49,0,55000.0,29.15,700.0,0.0,9.0,11449.0,0
20000.0,7.49,0,100000.0,12.18,735.0,0.0,9.0,44737.0,0
12000.0,9.8,1,103000.0,18.54,680.0,1.0,11.0,20218.0,0
32000.0,11.48,1,107000.0,19.13,710.0,0.0,12.0,95821.0,0
15200.0,13.99,2,69998.0,14.52,660.0,0.0,7.0,19434.0,1
12500.0,11.99,2,60000.0,16.98,685.0,0.0,5.0,8619.0,0
21000.0,10.78,1,81000.0,17.19,700.0,0.0,12.0,14360.0,0
16000.0,8.49,1,35000.0,24.49,705.0,0.0,10.0,12989.0,0
24650.0,11.48,1,100000.0,22.64,725.0,0.0,11.0,31110.0,0
11000.0,7.91,0,77000.0,28.73,685.0,2.0,11.0,10919.0,0
22400.0,14.85,2,70000.0,18.69,695.0,0.0,10.0,15292.0,0
15125.0,18.49,3,61000.0,25.38,680.0,0.0,16.0,19934.0,1
8000.0,7.91,0,63800.0,23.76,730.0,1.0,11.0,5025.0,0
8000.0,9.17,1,52000.0,11.86,665.0,1.0,4.0,4715.0,0
11000.0,14.85,2,42240.0,19.18,685.0,1.0,13.0,4903.0,0
28500.0,18.99,4,70000.0,29.37,690.0,0.0,16.0,21710.0,0
25000.0,6.49,0,120000.0,21.3,745.0,0.0,17.0,29581.0,0
7000.0,9.17,1,70000.0,16.1,660.0,0.0,13.0,2978.0,0
12000.0,9.8,1,100000.0,12.07,665.0,0.0,10.0,24801.0,0
5875.0,15.77,3,56000.0,25.65,670.0,0.0,5.0,928.0,0
18000.0,18.49,3,145000.0,15.54,670.0,0.0,26.0,36333.0,0
28000.0,7.91,0,160000.0,23.69,710.0,0.0,16.0,158563.0,0
35000.0,9.8,1,205000.0,5.71,710.0,0.0,10.0,13356.0,0
31800.0,16.59,3,65000.0,24.15,810.0,0.0,12.0,17044.0,0
25000.0,17.97,3,105000.0,22.57,680.0,0.0,10.0,5787.0,0
16000.0,17.27,3,54000.0,20.73,715.0,0.0,10.0,4280.0,0
35000.0,16.59,3,139000.0,14.95,670.0,0.0,10.0,24127.0,0
18000.0,7.91,0,60000.0,11.52,680.0,0.0,12.0,16649.0,1
10000.0,7.49,0,55500.0,15.05,700.0,1.0,8.0,13908.0,0
8000.0,14.85,2,53040.0,20.54,660.0,0.0,12.0,8195.0,0
15000.0,5.32,0,75000.0,8.75,780.0,0.0,11.0,6138.0,0
20000.0,11.99,2,155000.0,22.47,710.0,1.0,17.0,12740.0,0
14000.0,19.89,4,80000.0,14.39,700.0,0.0,13.0,28820.0,0
20500.0,8.49,1,77700.0,18.56,685.0,0.0,16.0,11495.0,0
4700.0,13.99,2,88000.0,14.21,660.0,0.0,6.0,2328.0,0
28000.0,9.17,1,76008.0,14.47,690.0,0.0,18.0,38235.0,0
12000.0,7.91,0,71000.0,24.86,715.0,1.0,27.0,42125.0,0
7200.0,7.91,0,42500.0,11.07,670.0,5.0,10.0,8187.0,0
11000.0,7.49,0,33000.0,37.56,800.0,0.0,26.0,9867.0,0
11000.0,13.99,2,52000.0,5.7,660.0,0.0,8.0,8800.0,1
3500.0,9.8,1,45000.0,22.29,725.0,1.0,30.0,3236.0,0
23850.0,13.44,2,111000.0,13.58,660.0,0.0,24.0,20298.0,0
3600.0,15.77,3,70000.0,14.33,685.0,1.0,12.0,2442.0,0
16500.0,11.99,2,76000.0,2.56,725.0,0.0,12.0,7256.0,0
8275.0,10.78,1,55000.0,38.05,715.0,0.0,10.0,46623.0,0
35000.0,17.27,3,80000.0,15.77,690.0,2.0,9.0,13859.0,0
20000.0,5.32,0,106000.0,20.04,735.0,0.0,14.0,16210.0,0
22800.0,5.32,0,76000.0,21.96,735.0,0.0,12.0,15801.0,0
10000.0,8.49,1,35000.0,33.54,705.0,0.0,12.0,23294.0,0
19000.0,10.78,1,155000.0,18.42,665.0,0.0,7.0,14815.0,0
6000.0,16.59,3,40000.0,10.8,660.0,0.0,6.0,3510.0,1
35000.0,16.59,3,105000.0,27.22,700.0,0.0,15.0,40781.0,0
6000.0,13.99,2,210000.0,12.55,665.0,0.0,9.0,43074.0,0
16000.0,13.99,2,52000.0,33.12,705.0,0.0,15.0,7971.0,1
5000.0,16.59,3,19000.0,14.28,665.0,0.0,6.0,4040.0,0
3000.0,18.49,3,54000.0,32.18,680.0,1.0,46.0,24977.0,1
20000.0,14.85,2,120000.0,33.29,685.0,0.0,11.0,50651.0,1
24000.0,23.13,5,43435.0,35.7,680.0,0.0,13.0,12508.0,0
20000.0,7.49,0,106000.0,27.2,705.0,0.0,17.0,27910.0,0
8000.0,9.17,1,65000.0,22.05,685.0,2.0,13.0,13171.0,0
5000.0,12.88,2,47000.0,38.61,680.0,0.0,17.0,10099.0,0
20000.0,5.32,0,135000.0,15.9,705.0,0.0,14.0,14467.0,0
5000.0,13.44,2,110000.0,24.66,670.0,0.0,28.0,26360.0,0
12000.0,10.78,1,29500.0,16.27,680.0,0.0,8.0,12710.0,0
19675.0,21.48,4,86000.0,8.09,660.0,1.0,8.0,10734.0,0
24000.0,9.8,1,125000.0,2.96,700.0,0.0,24.0,7280.0,1
12000.0,10.78,1,85000.0,24.06,680.0,0.0,18.0,13616.0,0
12000.0,5.32,0,45000.0,29.87,780.0,0.0,7.0,8994.0,0
28000.0,7.91,0,112000.0,11.95,715.0,0.0,5.0,32983.0,0
14000.0,10.78,1,105000.0,26.66,690.0,0.0,11.0,36206.0,0
9975.0,23.13,5,31200.0,21.14,685.0,0.0,10.0,9075.0,0
10000.0,5.32,0,72000.0,16.42,690.0,0.0,13.0,31789.0,0
3600.0,13.99,2,34000.0,29.79,660.0,0.0,11.0,10572.0,0
27850.0,24.24,5,55702.0,26.18,675.0,1.0,10.0,7657.0,0
14000.0,9.8,1,175000.0,25.43,690.0,0.0,19.0,41039.0,0
12475.0,5.32,0,26000.0,28.49,740.0,0.0,6.0,6643.0,0
24000.0,13.44,2,96000.0,22.7,675.0,0.0,13.0,19403.0,0
22400.0,14.85,2,96000.0,20.45,675.0,1.0,10.0,10802.0,0
26000.0,6.49,0,124400.0,26.03,735.0,0.0,8.0,20052.0,0
25000.0,13.44,2,50000.0,6.39,775.0,0.0,11.0,8291.0,0
14000.0,9.8,1,130000.0,11.99,675.0,0.0,14.0,78106.0,0
10000.0,6.49,0,52600.0,13.16,720.0,0.0,12.0,4788.0,0
11550.0,18.99,4,28948.92,18.41,685.0,0.0,9.0,14858.0,0
14000.0,6.99,0,100200.0,19.34,740.0,0.0,11.0,26355.0,0
9000.0,7.91,0,90000.0,9.28,715.0,2.0,11.0,3218.0,0
8000.0,10.78,1,38000.0,25.36,660.0,0.0,13.0,7065.0,0
11000.0,7.91,0,60000.0,28.36,710.0,0.0,16.0,16701.0,0
11200.0,5.32,0,82500.0,14.79,825.0,0.0,8.0,2721.0,0
21000.0,13.44,2,75000.0,21.56,675.0,0.0,25.0,14236.0,1
35000.0,11.99,2,130000.0,19.75,710.0,0.0,15.0,41206.0,0
20000.0,13.44,2,64000.0,23.85,695.0,0.0,9.0,25020.0,0
24000.0,6.49,0,105000.0,17.15,690.0,0.0,7.0,30763.0,0
19800.0,11.99,2,45000.0,23.47,695.0,0.0,12.0,6477.0,0
30000.0,12.88,2,84000.0,24.39,700.0,1.0,8.0,2204.0,1
28000.0,5.32,0,205200.0,21.6,680.0,0.0,17.0,24236.0,0
27300.0,17.97,3,65000.0,17.02,675.0,1.0,9.0,29015.0,0
24000.0,12.88,2,73000.0,19.76,660.0,2.0,8.0,9016.0,1
1450.0,9.17,1,35000.0,18.59,675.0,0.0,6.0,6916.0,0
4000.0,9.8,1,47500.0,5.79,685.0,0.0,12.0,5854.0,0
1000.0,11.48,1,86000.0,20.64,660.0,0.0,10.0,26498.0,0
24950.0,10.78,1,65000.0,15.95,790.0,0.0,15.0,9520.0,0
25000.0,5.32,0,300000.0,9.14,750.0,0.0,10.0,7543.0,0
6000.0,7.91,0,250000.0,16.17,680.0,1.0,15.0,67109.0,0
21000.0,9.17,1,110000.0,22.5,700.0,1.0,14.0,24093.0,1
2950.0,11.99,2,22000.0,16.58,665.0,0.0,8.0,4285.0,0
33100.0,24.24,5,72000.0,23.77,685.0,0.0,11.0,23791.0,1
6000.0,17.27,3,120000.0,23.03,660.0,0.0,16.0,20408.0,0
10500.0,17.97,3,28832.0,23.62,690.0,1.0,10.0,7739.0,1
12000.0,11.99,2,35000.0,20.82,750.0,0.0,7.0,19850.0,0
20000.0,6.99,0,120000.0,16.8,685.0,0.0,11.0,35896.0,0
10000.0,19.48,4,150000.0,14.89,705.0,1.0,10.0,3318.0,0
9525.0,13.99,2,55000.0,30.96,690.0,0.0,18.0,16992.0,1
20000.0,5.32,0,187000.0,14.68,765.0,0.0,20.0,18711.0,0
14450.0,11.48,1,116300.0,2.86,725.0,0.0,4.0,883.0,0
21600.0,6.99,0,120000.0,20.73,740.0,0.0,18.0,143395.0,0
12600.0,6.99,0,73000.0,5.56,680.0,0.0,3.0,8699.0,0
14800.0,15.77,3,48000.0,20.55,720.0,0.0,17.0,2659.0,1
20000.0,13.44,2,53000.0,15.29,675.0,0.0,13.0,16180.0,1
9600.0,11.48,1,110000.0,13.83,665.0,0.0,8.0,7544.0,0
11900.0,17.97,3,34000.0,32.83,675.0,0.0,10.0,8890.0,0
20800.0,18.99,4,60000.0,29.6,675.0,0.0,15.0,14899.0,0
30000.0,10.78,1,70000.0,22.99,670.0,0.0,11.0,33542.0,1
12000.0,9.8,1,31200.0,30.04,685.0,0.0,8.0,5652.0,0
5000.0,11.48,1,85000.0,8.28,670.0,15.0,5.0,327.0,0
15000.0,17.97,3,45500.0,30.95,700.0,0.0,13.0,13021.0,1
18900.0,12.88,2,45000.0,30.45,660.0,0.0,14.0,13106.0,0
5000.0,7.91,0,67000.0,36.53,700.0,0.0,34.0,44464.0,0
19850.0,10.78,1,85005.0,17.2,690.0,0.0,14.0,15506.0,0
8000.0,13.99,2,80000.0,19.74,680.0,0.0,11.0,6779.0,0
20000.0,16.59,3,100000.0,20.0,680.0,0.0,12.0,18478.0,0
20000.0,13.99,2,60000.0,23.24,735.0,0.0,14.0,4985.0,1
28000.0,22.45,5,93000.0,17.73,715.0,0.0,14.0,17698.0,0
12000.0,13.99,2,50000.0,20.31,660.0,0.0,13.0,7167.0,0
15000.0,9.8,1,52500.0,4.96,695.0,0.0,8.0,10459.0,0
30000.0,7.49,0,130000.0,9.82,720.0,0.0,11.0,39025.0,0
17000.0,5.32,0,98000.0,9.21,755.0,0.0,9.0,18067.0,0
15750.0,16.59,3,50000.0,21.96,675.0,0.0,18.0,8770.0,0
5000.0,10.78,1,55000.0,30.98,675.0,1.0,9.0,17669.0,0
24000.0,13.99,2,115000.0,17.71,690.0,0.0,11.0,20359.0,0
15000.0,9.17,1,45000.0,16.93,660.0,1.0,6.0,9481.0,0
30000.0,13.44,2,70000.0,12.08,700.0,0.0,12.0,19212.0,0
4200.0,7.49,0,90000.0,24.85,725.0,0.0,15.0,15478.0,0
6025.0,11.99,2,25000.0,6.82,695.0,0.0,3.0,4877.0,0
14850.0,18.49,3,45000.0,13.57,670.0,0.0,13.0,16081.0,1
10000.0,6.49,0,106000.0,16.45,810.0,0.0,17.0,45381.0,0
10000.0,11.48,1,105000.0,36.81,660.0,7.0,11.0,4268.0,1
35000.0,12.88,2,240000.0,4.3,660.0,0.0,10.0,37389.0,0
15000.0,12.88,2,89000.0,34.58,660.0,0.0,27.0,32901.0,1
5000.0,11.99,2,60000.0,19.27,705.0,0.0,13.0,18425.0,0
11000.0,13.99,2,65000.0,21.88,670.0,0.0,13.0,9862.0,0
5500.0,15.77,3,101000.0,25.55,675.0,0.0,14.0,27478.0,0
2500.0,11.99,2,50400.0,12.48,665.0,0.0,5.0,35.0,0
21150.0,15.77,3,52000.0,26.17,685.0,0.0,10.0,16582.0,0
20000.0,11.48,1,185000.0,25.7,685.0,0.0,17.0,31201.0,0
5875.0,11.48,1,25200.0,10.48,680.0,0.0,10.0,4446.0,0
24000.0,7.49,0,107000.0,15.15,765.0,0.0,13.0,23594.0,0
12000.0,9.8,1,46000.0,27.42,700.0,0.0,19.0,18383.0,1
19200.0,18.99,4,113000.0,23.81,665.0,0.0,16.0,25878.0,1
8000.0,13.99,2,50000.0,19.85,680.0,0.0,8.0,29588.0,0
28000.0,15.77,3,105000.0,28.35,670.0,0.0,13.0,18749.0,0
13500.0,10.78,1,77000.0,14.45,660.0,1.0,8.0,6875.0,1
11000.0,8.49,1,125000.0,27.87,670.0,1.0,9.0,58332.0,0
15000.0,10.78,1,46000.0,30.65,685.0,1.0,23.0,17771.0,0
20000.0,9.8,1,95000.0,21.31,710.0,0.0,17.0,37071.0,0
35000.0,9.8,1,173000.0,22.42,700.0,0.0,17.0,63825.0,0
10000.0,11.48,1,55000.0,22.74,760.0,0.0,12.0,31359.0,0
9000.0,9.17,1,105000.0,6.31,670.0,3.0,19.0,7937.0,0
8400.0,16.59,3,51000.0,13.27,690.0,0.0,10.0,4072.0,1
20000.0,12.88,2,65000.0,16.49,670.0,0.0,8.0,6711.0,0
22500.0,7.91,0,93000.0,14.34,810.0,0.0,13.0,109973.0,0
20000.0,18.49,3,137000.0,18.48,665.0,0.0,16.0,27103.0,0
21000.0,11.99,2,63000.0,28.69,685.0,0.0,15.0,20519.0,0
18700.0,13.99,2,55000.0,30.81,735.0,0.0,19.0,25268.0,0
35000.0,11.99,2,175000.0,33.8,725.0,0.0,21.0,290575.0,0
21000.0,6.99,0,85000.0,24.0,710.0,3.0,15.0,18025.0,0
30000.0,13.44,2,106000.0,14.19,675.0,0.0,19.0,19778.0,0
14000.0,16.59,3,124596.0,23.73,685.0,0.0,22.0,52760.0,0
24000.0,5.32,0,450000.0,0.7,720.0,1.0,5.0,18792.0,0
35000.0,10.78,1,89000.0,19.26,755.0,0.0,30.0,29704.0,0
3225.0,20.5,4,35000.0,24.01,660.0,3.0,8.0,3072.0,1
28000.0,6.49,0,108000.0,14.63,705.0,0.0,12.0,34722.0,0
7200.0,9.17,1,60000.0,24.6,735.0,0.0,18.0,8307.0,0
12000.0,9.8,1,43000.0,18.28,695.0,0.0,14.0,13131.0,0
35000.0,19.48,4,123000.0,21.53,700.0,0.0,18.0,42372.0,0
12000.0,5.32,0,118000.0,14.06,745.0,0.0,23.0,24537.0,0
5000.0,7.91,0,38000.0,11.78,695.0,0.0,8.0,5348.0,0
25000.0,13.99,2,85000.0,11.11,670.0,0.0,15.0,21139.0,0
8750.0,18.99,4,29524.32,46.71,680.0,0.0,9.0,2412.0,1
6600.0,19.48,4,240000.0,7.04,660.0,2.0,10.0,1604.0,0
10000.0,9.17,1,110000.0,28.37,715.0,2.0,15.0,21745.0,0
12500.0,10.78,1,34000.0,27.11,685.0,0.0,14.0,28554.0,0
26250.0,13.99,2,65000.0,26.9,700.0,0.0,11.0,11401.0,0
24000.0,12.88,2,186000.0,8.29,675.0,0.0,14.0,19850.0,0
15000.0,11.48,1,90000.0,14.89,680.0,1.0,8.0,13377.0,0
13750.0,16.59,3,27500.0,36.36,680.0,0.0,9.0,6468.0,0
35000.0,24.24,5,117000.0,16.82,675.0,0.0,15.0,20137.0,0
7000.0,12.88,2,65000.0,6.68,670.0,1.0,10.0,5123.0,0
5600.0,9.8,1,91500.0,30.79,660.0,3.0,12.0,24056.0,0
21000.0,9.17,1,150000.0,13.09,665.0,0.0,17.0,10920.0,0
15000.0,5.32,0,85000.0,13.56,745.0,1.0,12.0,18084.0,0
6400.0,9.17,1,53000.0,14.4,695.0,0.0,11.0,4980.0,0
8400.0,9.8,1,72701.0,20.42,670.0,1.0,17.0,6998.0,0
20000.0,15.77,3,150000.0,11.66,685.0,1.0,15.0,21235.0,0
15000.0,14.85,2,37534.44,31.44,680.0,0.0,13.0,39981.0,0
13600.0,11.48,1,61983.0,2.87,690.0,0.0,4.0,5455.0,0
18000.0,13.99,2,63000.0,17.49,675.0,0.0,3.0,14100.0,0
35000.0,18.49,3,160000.0,14.65,695.0,1.0,18.0,90009.0,0
20000.0,8.49,1,58000.0,31.24,680.0,0.0,6.0,19093.0,0
20000.0,5.32,0,139000.0,9.24,705.0,0.0,14.0,19300.0,0
11200.0,9.17,1,53000.0,11.96,720.0,0.0,15.0,14005.0,0
25000.0,6.49,0,62000.0,27.24,725.0,0.0,9.0,11141.0,0
2500.0,7.91,0,29000.0,21.19,755.0,0.0,8.0,1409.0,0
16000.0,8.49,1,75000.0,19.44,685.0,1.0,19.0,15196.0,0
5600.0,13.44,2,50000.0,28.73,740.0,0.0,11.0,5967.0,1
10000.0,7.49,0,70000.0,13.3,775.0,0.0,11.0,1709.0,0
3200.0,9.8,1,24000.0,18.05,670.0,1.0,7.0,5090.0,1
28000.0,5.32,0,135000.0,8.56,700.0,0.0,14.0,38029.0,0
15000.0,10.78,1,75000.0,26.24,705.0,0.0,8.0,8499.0,0
21600.0,6.99,0,120000.0,15.84,715.0,0.0,12.0,24339.0,0
10000.0,5.32,0,75000.0,3.86,710.0,0.0,9.0,9902.0,0
5000.0,9.8,1,92000.0,16.01,670.0,1.0,19.0,22216.0,1
12000.0,6.49,0,73000.0,14.75,715.0,0.0,6.0,12494.0,0
15175.0,17.27,3,58000.0,7.57,745.0,0.0,5.0,166.0,1
21000.0,9.17,1,80000.0,14.69,705.0,0.0,9.0,21065.0,0
7000.0,5.32,0,16968.0,12.87,740.0,0.0,8.0,6092.0,0
12000.0,7.49,0,108000.0,6.92,715.0,1.0,17.0,19903.0,0
3200.0,10.78,1,49000.0,25.91,665.0,0.0,10.0,5958.0,0
7200.0,14.85,2,52000.0,39.21,670.0,1.0,12.0,10881.0,1
13200.0,12.88,2,45000.0,32.56,675.0,0.0,13.0,14895.0,0
20000.0,12.88,2,65000.0,17.38,730.0,2.0,15.0,20914.0,1
18000.0,8.49,1,120000.0,6.42,700.0,0.0,5.0,1641.0,1
18000.0,16.59,3,50000.0,14.69,705.0,0.0,5.0,43858.0,0
7500.0,15.77,3,75000.0,9.74,665.0,0.0,8.0,4980.0,0
15000.0,12.88,2,118000.0,23.7,705.0,0.0,7.0,18893.0,0
2400.0,7.49,0,50000.0,11.67,735.0,0.0,2.0,4014.0,0
2000.0,13.44,2,119945.0,15.61,660.0,0.0,21.0,20627.0,0
10000.0,12.88,2,100000.0,16.18,675.0,0.0,14.0,14403.0,0
30000.0,18.49,3,103000.0,22.36,675.0,0.0,13.0,25530.0,1
25000.0,7.91,0,105000.0,16.87,705.0,0.0,8.0,4122.0,0
11925.0,8.49,1,50000.0,28.44,770.0,0.0,21.0,14212.0,0
3000.0,6.49,0,75000.0,13.38,685.0,0.0,10.0,7682.0,0
13200.0,9.17,1,98000.0,10.03,665.0,0.0,8.0,14301.0,1
5000.0,12.88,2,48000.0,17.48,690.0,0.0,6.0,1688.0,0
9000.0,9.8,1,81000.0,22.64,660.0,0.0,14.0,21819.0,0
10000.0,9.17,1,43000.0,12.39,710.0,0.0,6.0,5806.0,0
1000.0,11.99,2,36522.0,35.72,660.0,0.0,23.0,12138.0,0
12000.0,13.99,2,35000.0,32.68,700.0,0.0,10.0,12627.0,1
24000.0,5.32,0,200000.0,22.55,710.0,0.0,16.0,99614.0,0
8500.0,9.17,1,35500.0,5.88,700.0,0.0,5.0,6022.0,0
3500.0,6.49,0,56000.0,19.03,680.0,3.0,10.0,3770.0,0
16100.0,17.27,3,50000.0,15.96,685.0,0.0,10.0,24765.0,0
10000.0,19.48,4,117000.0,12.73,735.0,0.0,8.0,1931.0,0
6000.0,8.49,1,42000.0,26.06,730.0,0.0,22.0,17033.0,0
5000.0,6.99,0,61000.0,30.53,710.0,4.0,15.0,11513.0,0
18000.0,6.49,0,100000.0,10.49,720.0,0.0,11.0,16114.0,0
1000.0,13.99,2,30000.0,31.08,680.0,0.0,13.0,8676.0,1
3850.0,13.44,2,45000.0,22.59,690.0,1.0,19.0,11901.0,0
2000.0,11.99,2,35000.0,4.01,660.0,0.0,7.0,1024.0,0
10175.0,19.89,4,63900.0,20.28,685.0,1.0,27.0,16428.0,0
10000.0,6.99,0,70000.0,21.79,730.0,0.0,14.0,5605.0,0
20000.0,9.8,1,52000.0,17.75,745.0,0.0,15.0,20576.0,0
35000.0,10.78,1,110000.0,25.38,705.0,0.0,12.0,48591.0,0
20000.0,12.88,2,93534.0,13.95,750.0,0.0,6.0,5341.0,0
20000.0,6.49,0,95000.0,12.63,740.0,0.0,9.0,11020.0,0
12250.0,14.85,2,26679.38,34.1,710.0,0.0,14.0,10914.0,1
15000.0,5.32,0,90000.0,16.91,765.0,0.0,20.0,22631.0,0
10000.0,5.32,0,80000.0,5.27,685.0,0.0,6.0,19012.0,0
3600.0,10.78,1,39000.0,9.48,765.0,0.0,4.0,18838.0,0
5000.0,11.99,2,68500.0,16.36,675.0,3.0,20.0,22065.0,0
35000.0,11.99,2,80000.0,26.84,725.0,0.0,12.0,33364.0,0
13000.0,12.88,2,38000.0,25.89,675.0,0.0,13.0,10410.0,0
4000.0,16.59,3,35000.0,11.45,665.0,0.0,8.0,3618.0,1
22450.0,18.99,4,74000.0,33.18,675.0,1.0,10.0,37064.0,1
4800.0,11.99,2,45000.0,10.29,670.0,0.0,11.0,6174.0,0
21275.0,14.85,2,56035.0,32.79,685.0,0.0,12.0,17826.0,0
15000.0,5.32,0,100000.0,15.76,745.0,0.0,24.0,13605.0,0
12000.0,12.88,2,110000.0,9.44,680.0,0.0,9.0,6112.0,0
9650.0,12.88,2,55500.0,15.18,660.0,1.0,19.0,9419.0,0
24000.0,9.8,1,100000.0,15.46,665.0,0.0,14.0,12057.0,0
35000.0,10.78,1,134000.0,23.09,725.0,0.0,10.0,37482.0,0
25000.0,5.32,0,125000.0,6.66,715.0,1.0,11.0,34415.0,0
9100.0,7.91,0,40000.0,12.57,740.0,0.0,11.0,8133.0,0
25000.0,14.85,2,118450.0,25.97,695.0,0.0,12.0,50627.0,0
18000.0,7.49,0,60000.0,35.0,740.0,0.0,22.0,18792.0,0
10800.0,11.48,1,123000.0,23.62,680.0,0.0,13.0,70397.0,0
9600.0,9.17,1,150000.0,5.54,660.0,0.0,6.0,7493.0,0
3600.0,11.48,1,55000.0,14.1,720.0,0.0,16.0,3279.0,0
12000.0,12.88,2,100000.0,12.31,660.0,3.0,12.0,11078.0,1
12000.0,6.49,0,65000.0,19.24,765.0,0.0,4.0,7626.0,0
18000.0,6.99,0,89000.0,13.88,680.0,1.0,8.0,20555.0,0
22925.0,16.59,3,51000.0,31.04,720.0,0.0,16.0,21147.0,0
8000.0,6.49,0,120000.0,4.91,775.0,0.0,5.0,9233.0,0
7000.0,8.49,1,100000.0,29.75,675.0,2.0,18.0,63792.0,0
4500.0,9.8,1,39600.0,22.82,705.0,0.0,9.0,9374.0,0
11500.0,19.48,4,33888.0,39.16,660.0,0.0,6.0,10585.0,0
5000.0,9.17,1,52000.0,24.79,755.0,0.0,9.0,10502.0,0
5000.0,8.49,1,141934.0,25.58,710.0,1.0,23.0,32677.0,1
2800.0,17.27,3,114400.0,6.34,695.0,0.0,7.0,0.0,0
12000.0,9.8,1,75000.0,14.11,685.0,0.0,8.0,12020.0,0
16075.0,12.88,2,66666.0,13.29,665.0,0.0,12.0,8881.0,0
21000.0,9.17,1,85000.0,14.65,685.0,1.0,12.0,28624.0,0
20000.0,5.32,0,71665.0,12.31,715.0,0.0,11.0,19997.0,0
28000.0,8.49,1,95000.0,19.6,710.0,0.0,24.0,30169.0,1
15000.0,9.8,1,89000.0,19.5,760.0,0.0,11.0,6273.0,0
15000.0,17.27,3,101000.0,39.87,660.0,0.0,16.0,23901.0,0
24000.0,13.99,2,120000.0,8.91,700.0,0.0,10.0,16349.0,0
35000.0,15.77,3,120000.0,13.34,690.0,0.0,12.0,31184.0,0
17125.0,27.99,6,45000.0,17.44,660.0,0.0,30.0,14276.0,0
30000.0,13.99,2,70000.0,19.9,690.0,0.0,7.0,15676.0,1
8000.0,10.78,1,43500.0,11.98,665.0,0.0,15.0,16344.0,1
5000.0,9.17,1,113000.0,26.45,670.0,1.0,12.0,45576.0,0
9100.0,9.17,1,70000.0,25.6,725.0,0.0,8.0,37505.0,0
1800.0,7.49,0,50000.0,8.28,690.0,0.0,6.0,12327.0,0
4850.0,7.49,0,56000.0,6.15,770.0,0.0,13.0,4865.0,0
24000.0,6.99,0,127000.0,12.07,710.0,1.0,11.0,21112.0,0
8000.0,5.32,0,31500.0,15.62,750.0,0.0,12.0,4795.0,0
10000.0,9.17,1,35000.0,11.69,675.0,0.0,9.0,10705.0,0
9600.0,6.49,0,64567.05,10.48,680.0,0.0,7.0,8073.0,0
20000.0,18.99,4,52000.0,26.93,665.0,0.0,17.0,14786.0,0
